reactant-1,reactant-2,product,temperature_c,reaction_time_s,yield_percent
CC(=O)Oc1ccc2cc(-c3ccccc3)ccc2c1,CCCCc1ccc(B2OB(c3ccc(CCCC)cc3)OB(c3ccc(CCCC)cc3)O2)cc1,CCCCc1ccc(-c2ccc3cc(-c4ccccc4)ccc3c2)cc1,110.0,43200.0,73.0
COc1ccc(-n2c3ccccc3c3ccccc32)cc1,Cn1cnc2ccccc21,Cn1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)nc2ccccc21,90.0,57600.0,58.0
COc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,1200.0,4.0
CCN(CC)C(=O)Oc1ccc2ccccc2c1,OB(O)c1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,180.0,600.0,75.0
COc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,60.0,54000.0,4.0
COc1cccc(C)c1,Cn1cnc2ccccc21,Cc1cccc(-c2nc3ccccc3n2C)c1,90.0,57600.0,66.0
COc1ccc(B(O)O)cc1,COc1nc(OC)nc(Oc2cccc(NC(C)=O)c2)n1,COc1ccc(-c2cccc(NC(C)=O)c2)cc1,110.0,86400.0,81.0
COc1ccc2cc([Si](C)(C)C)ccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3cc([Si](C)(C)C)ccc3c2)cc1,60.0,14400.0,73.0
CC(C)(C)C(=O)Oc1ccc(C(F)(F)F)cc1,CC(C)O[PH](=O)OC(C)C,CC(C)OP(=O)(OC(C)C)c1ccc(C(F)(F)F)cc1,100.0,86400.0,93.0
C1COCCN1,CC(C)(C)OCOc1ccccc1,c1ccc(N2CCOCC2)cc1,120.0,43200.0,99.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,0.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,25.0,36000.0,82.0
CCN(CC)C(=O)Oc1ccc(C(F)(F)F)cc1,Cc1cc[c]([Al]([CH2]C(C)C)[CH2]C(C)C)cc1C,Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1C,70.0,86400.0,90.0
Cc1cc[c]([Mg][Br])cc1,c1ccc2c(c1)oc1ccccc12,Cc1ccc(-c2ccccc2-c2ccccc2O)cc1,80.0,3600.0,36.0
COc1ccccc1,c1ccc(-n2cnc3ccccc32)cc1,c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,90.0,57600.0,56.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,64.0
COc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,1200.0,22.0
COc1ccc2c(c1)CCC1C2CC[C@@]2(C)C1CC[C@@H]2OC,Cn1cnc2ccccc21,CO[C@H]1CCC2C3CCc4cc(-c5nc6ccccc6n5C)ccc4C3CC[C@@]21C,90.0,57600.0,74.0
CCN(CC)C(=O)Oc1ccc2cc(C(=O)OC(C)C)ccc2c1,c1cc[c]([Al]([c]2ccccc2)[c]2ccccc2)cc1,CC(C)OC(=O)c1ccc2cc(-c3ccccc3)ccc2c1,70.0,86400.0,95.0
CC(=O)c1ccc(F)cc1,CC(C)(C)C(=O)Oc1cccc2ccccc12,O=C(Cc1cccc2ccccc12)c1ccc(F)cc1,150.0,86400.0,76.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc(F)cc1,COc1ccc(-c2ccc(F)cc2)cc1,50.0,43200.0,80.0
O=C(Oc1ccc2ccccc2c1)c1c(Cl)cccc1Cl,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,36.0
COc1ccc(B(O)O)cc1,COc1nc(OC)nc(Oc2ccccc2C)n1,COc1ccc(-c2ccccc2C)cc1,110.0,86400.0,89.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,86400.0,65.0
CN(C)C(=O)Oc1ccccc1,Cn1cnc2ccccc21,Cn1c(-c2ccccc2)nc2ccccc21,110.0,43200.0,59.0
CC(C)(C)C(=O)Oc1ccc(C2CC3(OCCO3)c3ccccc3O2)cc1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc(C2CC3(OCCO3)c3ccccc3O2)cc1,80.0,30600.0,49.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,90.0,57600.0,52.0
CC1(C)COB(B2OCC(C)(C)CO2)OC1,COc1ccc2ccccc2c1,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,120.0,43200.0,60.0
CC(C)[CH2][Al]([C]#C[Si](C(C)C)(C(C)C)C(C)C)[CH2]C(C)C,CCN(CC)C(=O)Oc1ccc(-c2ccccc2)cc1,CC(C)[Si](C#Cc1ccc(-c2ccccc2)cc1)(C(C)C)C(C)C,90.0,86400.0,72.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,86400.0,99.0
COc1ccc2ccccc2c1,Cc1ccc[c]([Mg][Br])c1,Cc1cccc(-c2ccc3ccccc3c2)c1,60.0,14400.0,95.0
CC(C)(C)C(=O)Oc1cccc2c(O[Si](C)(C)C(C)(C)C)cccc12,O=C=O,CC(C)(C)[Si](C)(C)Oc1cccc2c(C(=O)O)cccc12,80.0,172800.0,72.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,OB(O)c1cccc2ccccc12,c1ccc2cc(-c3cccc4ccccc34)ccc2c1,60.0,14400.0,92.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCCCN=C=O,CCCCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,55.0
CC1(C)COB(c2ccccc2)OC1,CCN(CC)C(=O)Oc1ccc2ccccc2c1,c1ccc(-c2ccc3ccccc3c2)cc1,120.0,86400.0,3.0
CCN(CC)C(=O)Oc1ccc2ccccc2c1,COc1cc[c]([Al]([CH2]C(C)C)[CH2]C(C)C)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,25.0,86400.0,95.0
COc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,92.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,50.0
CC1(C)COB(c2ccccc2)OC1,COc1ccc(-c2ccccc2)cc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,120.0,43200.0,71.0
CC1(C)COB(c2ccccc2)OC1,COc1ccc2ccccc2c1,c1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,72.0
COc1ccc2ccccc2c1,COc1cc(OC)c[c]([Mg][Br])c1,COc1cc(OC)cc(-c2ccc3ccccc3c2)c1,60.0,86400.0,81.0
CC(C)O[PH](=O)OC(C)C,Cc1ccccc1OC(=O)C(C)(C)C,Cc1ccccc1P(=O)(OC(C)C)OC(C)C,110.0,165600.0,36.0
CN(C)C(=O)Oc1ccccc1,Cc1ccc(-c2cncn2C)cc1,Cc1ccc(-c2cnc(-c3ccccc3)n2C)cc1,110.0,129600.0,65.0
CC(C)Oc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,77.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,93.0
CC(=O)Oc1ccc2ccccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,9.0
CN(C)C(=O)Oc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,86400.0,94.0
COc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,50.0,32400.0,68.0
CC1(C)COB(B2OCC(C)(C)CO2)OC1,COc1ccc2cc([C@H](C)C(=O)OC(C)C)ccc2c1,CC(C)OC(=O)[C@@H](C)c1ccc2cc(-c3ccc4cc([C@@H](C)C(=O)OC(C)C)ccc4c3)ccc2c1,120.0,43200.0,35.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,0.0
COc1ccc(OC(=O)N(C)C)cc1,Cn1cnc2ccccc21,COc1ccc(-c2nc3ccccc3n2C)cc1,110.0,43200.0,58.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1.O=C(c1ccccc1)C(c1ccc2ccccc2c1)c1ccc2ccccc2c1,150.0,86400.0,35.0
COc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,92.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,c1ccc2ocnc2c1,c1ccc2cc(-c3nc4ccccc4o3)ccc2c1,120.0,43200.0,95.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,13.0
CC(=O)Oc1ccc2ccccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,29.0
[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccc(CCO[Si](C)(C)C(C)(C)C)cc1,COc1ccc2ccccc2c1,CC(C)(C)[Si](C)(C)OCCc1ccc(-c2ccc3ccccc3c2)cc1,25.0,32400.0,65.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,0.0
CCN(CC)C(=O)Oc1cccnc1,OB(O)c1ccccc1,c1ccc(-c2cccnc2)cc1,180.0,600.0,84.0
COc1ccc2ccccc2c1,[CH3][Mg][Br],Cc1ccc2ccccc2c1,80.0,1200.0,92.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,51.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,86400.0,40.0
COc1ccc2ccccc2c1,[Li][CH]1CC1,c1ccc2cc(C3CC3)ccc2c1,25.0,43200.0,76.0
CN(C)C(=O)Oc1ccc(-c2ccccc2)cc1,c1cocn1,c1ccc(-c2ccc(-c3ncco3)cc2)cc1,110.0,129600.0,63.0
COc1nc(OC)nc(Oc2ccc(C=O)cc2C)n1,OB(O)c1ccccc1,Cc1cc(C=O)ccc1-c1ccccc1,110.0,86400.0,51.0
CCN(CC)C(=O)Oc1ccccc1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccccc2)cc1,150.0,72000.0,1.0
COc1ccc2cc(N(c3ccccc3)c3ccccc3)ccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3cc(N(c4ccccc4)c4ccccc4)ccc3c2)nc2ccccc21,90.0,57600.0,66.0
CCOC(=O)c1cn(C)cn1,CN(C)C(=O)Oc1ccc2ccccc2c1,CCOC(=O)c1cn(C)c(-c2ccc3ccccc3c2)n1,110.0,129600.0,33.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,6.0
COc1ccc(Oc2nc(OC)nc(OC)n2)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,110.0,86400.0,5.0
[Li][c]1cccc(O[Si](C)(C)C(C)(C)C)c1,COc1ccc2ccccc2c1,CC(C)(C)[Si](C)(C)Oc1cccc(-c2ccc3ccccc3c2)c1,25.0,43200.0,72.0
COC(=O)Oc1ccc(C(=O)OC(C)(C)C)cc1,OB(O)c1ccccc1,CC(C)(C)OC(=O)c1ccc(-c2ccccc2)cc1,60.0,259200.0,71.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,61.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,57.0
COC(=O)Oc1ccc(OC)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,60.0,86400.0,6.0
CCN(CC)C(=O)Oc1ccc(OC)cc1,OB(O)c1ccccc1,COc1ccc(-c2ccccc2)cc1,180.0,600.0,67.0
COc1ccc2ccccc2c1,Cc1cccc[c]1[Mg][Br],Cc1ccccc1-c1ccc2ccccc2c1,60.0,36000.0,98.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,3600.0,61.0
CC(C)(C)C(=O)Oc1cccc2ccccc12,F[B-](F)(F)c1cccnc1.[K+],c1cncc(-c2cccc3ccccc23)c1,110.0,3600.0,29.0
CCN(CC)C(=O)Oc1cccc(N(C)C)c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2cccc(N(C)C)c2)cc1,180.0,600.0,60.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc2ccccc2n1,c1ccc(-c2ccc3ccccc3n2)cc1,70.0,86400.0,95.0
CN(C)C(=O)Oc1ccccc1,Cn1cnc2ccccc21,Cn1c(-c2ccccc2)nc2ccccc21,110.0,43200.0,82.0
CC(=O)Oc1ccc2ccccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,43200.0,45.0
COc1ccccc1CCO,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccccc2CCO)cc1,80.0,54000.0,63.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,172800.0,44.0
COc1cccc(C(F)(F)F)c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc(C(F)(F)F)c2)cc1,90.0,57600.0,1.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CCN=C=O,CCNC(=O)c1ccc2ccccc2c1,80.0,86400.0,55.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,0.0
CC(=O)C(C)(C)C,CC(C)(C)C(=O)Oc1cccc2ccccc12,CC(C)(C)C(=O)Cc1cccc2ccccc12,150.0,86400.0,53.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,1.0
CC1(C)COB(c2ccccc2)OC1,CCN(CC)C(=O)Oc1ccc2ccccc2c1,c1ccc(-c2ccc3ccccc3c2)cc1,120.0,86400.0,27.0
CC(C)O[PH](=O)OC(C)C,Cc1ccc(OC(=O)C(C)(C)C)cc1,Cc1ccc(P(=O)(OC(C)C)OC(C)C)cc1,100.0,86400.0,93.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,130.0,54000.0,33.0
COc1ccc2c3ccccc3n(C)c2c1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccc3c4ccccc4n(C)c3c2)cc1,120.0,43200.0,74.0
COc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,66.0
COc1ccc2cc(-c3cc4ccc5cccc6ccc(c3)c4c56)ccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3cc(-c4cc5ccc6cccc7ccc(c4)c5c67)ccc3c2)nc2ccccc21,90.0,57600.0,52.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,0.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,54000.0,90.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,80.0,14400.0,99.0
CC(C)(C)C(=O)Oc1ccc2ncccc2c1,O=C(Cc1ccccc1)c1ccccc1,O=C(c1ccccc1)C(c1ccccc1)c1ccc2ncccc2c1,150.0,86400.0,68.0
COc1ccc(-c2ccccn2)cc1,Cc1ccc(B2OCC(C)(C)CO2)cc1,Cc1ccc(-c2ccc(-c3ccccn3)cc2)cc1,120.0,43200.0,1.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,OB(O)c1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,56.0
CC(C)(C)C(=O)Oc1cccc2ccccc12,F[B-](F)(F)c1cccnc1.[K+],c1cncc(-c2cccc3ccccc23)c1,110.0,3600.0,7.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,18.0
COc1ccc2ccccc2c1,[Li][c]1c(C)cc(C)cc1C,Cc1cc(C)c(-c2ccc3ccccc3c2)c(C)c1,25.0,43200.0,72.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,COc1ccc(B(O)O)cc1,COc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,82.0
CN(C)CCOc1ccc2c(c1)CCCC2,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3c(c2)CCCC3)cc1,95.0,54000.0,99.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,25.0,36000.0,21.0
COC(=O)c1ccc2cc(OC(C)=O)ccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,COC(=O)c1ccc2cc(-c3ccccc3)ccc2c1,110.0,43200.0,70.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,46.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,86400.0,93.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,13.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,6.0
COc1ccc2ccccc2c1,[Li][Zn]([Li])([CH3])([CH3])([CH3])[c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,75.0,32400.0,66.0
CCN(CC)C(=O)Oc1ccccc1OC,OB(O)c1ccccc1,COc1ccccc1-c1ccccc1,150.0,36000.0,36.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc(OC)cc1,COc1ccc(-c2ccccc2)cc1,70.0,43200.0,8.0
COc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,86.0
CC(C)(C)C(=O)Oc1ccc2ccc(-n3ccnc3)cc2c1,O=C=O,O=C(O)c1ccc2ccc(-n3ccnc3)cc2c1,80.0,172800.0,57.0
CCCC1CN2CCC1CC2[C@@H](OCOC)c1ccnc2ccc(OC)cc12,Cc1ccc(B2OCC(C)(C)CO2)cc1,CCCC1CN2CCC1CC2[C@@H](OCOC)c1ccnc2ccc(-c3ccc(C)cc3)cc12,120.0,43200.0,51.0
CC(C)[CH2][Al]([CH2]C(C)C)[c]1ccccc1,CCN(CC)C(=O)Oc1ccc2c3ccccc3n(C)c2c1,Cn1c2ccccc2c2ccc(-c3ccccc3)cc21,70.0,86400.0,91.0
COc1nc(OC)nc(Oc2ccc(C)cc2)n1,OB(O)c1ccsc1,Cc1ccc(-c2ccsc2)cc1,110.0,86400.0,39.0
COc1cccc(C(F)(F)F)c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2cccc(C(F)(F)F)c2)cc1,120.0,57600.0,61.0
COc1ccc2ccccc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccccc3c2)nc2ccccc21,130.0,57600.0,46.0
CCO[Si](OCC)(OCC)c1ccc(C)cc1,CN(C)C(=O)Oc1ccc2ccccc2c1,Cc1ccc(-c2ccc3ccccc3c2)cc1,120.0,43200.0,80.0
[Br][Mg][c]1ccccc1,OC1CCOc2ccccc21,OCCC(O)c1ccccc1-c1ccccc1,80.0,54000.0,51.0
[Br][Mg][c]1ccccc1,COc1ccc2c(c1)CCC=C2N1CCCCC1,C1=C(N2CCCCC2)c2ccc(-c3ccccc3)cc2CC1,80.0,54000.0,58.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,71.0
COC(=O)Oc1ccc2ccccc2c1,OB(O)c1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,60.0,86400.0,83.0
CCO[Si](OCC)(OCC)c1ccccc1C,COc1ccc2cc(OC(=O)N(C)C)ccc2c1,COc1ccc2cc(-c3ccccc3C)ccc2c1,120.0,43200.0,90.0
CC(C)(C)C(=O)Oc1ccccc1,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,Cc1ccc(-c2ccccc2)cc1,110.0,43200.0,6.0
CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CN(C)c1cccc(OC(=O)C(C)(C)C)c1,CC[Si](CC)(CC)c1cccc(N(C)C)c1,50.0,30600.0,74.0
COc1ccc([C@H](C)N(C)C)cc1,[Li][c]1ccccc1C,Cc1ccccc1-c1ccc([C@H](C)N(C)C)cc1,70.0,43200.0,88.0
CC1(C)COB(B2OCC(C)(C)CO2)OC1,COc1ccc2ccccc2c1,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,120.0,43200.0,78.0
[Br][Mg][c]1ccccc1,CCN(CC)C(=O)Oc1ccc2c(c1)CCC1C2CC[C@@]2(C)C1CCC21OCCO1,C[C@]12CCC3c4ccc(-c5ccccc5)cc4CCC3C1CCC21OCCO1,25.0,21600.0,89.0
CC(=O)Oc1ccc2ccccc2c1,Cc1ccccc1B1OB(c2ccccc2C)OB(c2ccccc2C)O1,Cc1ccccc1-c1ccc2ccccc2c1,110.0,43200.0,75.0
COc1ccc2ccccc2c1,[Li][c]1ccccc1,c1ccc(-c2ccc3ccccc3c2)cc1,25.0,43200.0,62.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,CC[Si](CC)(CC)B1OC(C)(C)C(C)(C)O1,CC[Si](CC)(CC)c1ccc2ccccc2c1,50.0,7200.0,1.0
CN(C)C(=O)Oc1ccc(OC(=O)N(C)C)cc1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,110.0,57600.0,65.0
COc1ccc2ccc(N(c3ccccc3)c3ccccc3)cc2c1,Cn1cnc2ccccc21,Cn1c(-c2ccc3ccc(N(c4ccccc4)c4ccccc4)cc3c2)nc2ccccc21,90.0,57600.0,81.0
CCN(CC)C(=O)Oc1ccccc1,Cn1ccc2cc(B3OCC(C)(C)CO3)ccc21,Cn1ccc2cc(-c3ccccc3)ccc21,150.0,72000.0,76.0
CC(=O)c1ccccc1,CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C(Cc1ccc2ccccc2c1)c1ccccc1,120.0,43200.0,4.0
CC1(C)COB(c2ccccc2)OC1,COc1cccc2ccccc12,c1ccc(-c2cccc3ccccc23)cc1,120.0,43200.0,74.0
CC(C)(C)C(=O)Oc1ccccc1,CCCCNC,CCCCN(C)c1ccccc1,80.0,43200.0,60.0
COC(=O)c1ccc2cc(OC(=O)OC(C)(C)C)ccc2c1,COc1ccc(B(O)O)cc1,COC(=O)c1ccc2cc(-c3ccc(OC)cc3)ccc2c1,60.0,14400.0,71.0
CC(C)(C)C(=O)Oc1ccc2ccccc2c1,O=C=O,O=C(O)c1ccc2ccccc2c1,80.0,172800.0,62.0
CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,CC(C)(C)c1ccc(B(O)O)cc1,CC(C)(C)c1ccc(-c2c3ccccc3cc3ccccc23)cc1,120.0,43200.0,69.0
CC(C)(C)OC(=O)Oc1ccc2ccccc2c1,OB(O)c1ccoc1,c1ccc2cc(-c3ccoc3)ccc2c1,60.0,21600.0,87.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,60.0,14400.0,75.0
COc1cccc2ccccc12,[CH3][Mg][Br],Cc1cccc2ccccc12,80.0,1200.0,92.0
COc1ccc2ccccc2c1,CC1(C)COB(c2ccccc2F)OC1,Fc1ccccc1-c1ccc2ccccc2c1,120.0,43200.0,65.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,82.0
Cc1cc[c]([Mg][Br])cc1,COc1ccc2c(OC)cccc2c1,Cc1ccc(-c2ccc3c(-c4ccc(C)cc4)cccc3c2)cc1,60.0,86400.0,64.0
OB(O)c1ccccc1,CC(C)(C)C(=O)Oc1c2ccccc2cc2ccccc12,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,100.0,21600.0,94.0
CN(C)C(=O)Oc1ccc2ccccc2c1,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1,110.0,57600.0,94.0
CCN(CC)C(=O)Oc1cccc2ccccc12,COc1ccc(B(O)O)cc1,COc1ccc(-c2cccc3ccccc23)cc1,130.0,86400.0,86.0
COc1ccc2ccccc2c1,Cc1cc[c]([Mg][Br])cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1,100.0,57600.0,85.0
CC(C)(C)C(=O)Oc1cccc2ccccc12,F[B-](F)(F)c1cccnc1.[K+],c1cncc(-c2cccc3ccccc23)c1,110.0,3600.0,35.0
CCO[Si](OCC)(OCC)c1ccccc1OC,Cc1ccc2cc(OC(=O)N(C)C)ccc2c1,COc1ccccc1-c1ccc2cc(C)ccc2c1,120.0,43200.0,67.0
C1COCCN1,CC(C)(C)C(=O)Oc1cccc2ccccc12,c1ccc2c(N3CCOCC3)cccc2c1,80.0,10800.0,91.0
