artifact_id,old_path,object_type,size_bytes,sha256,disposition,artifact_class,origin,new_path,source_license_candidate_id,audited_license_id,audit_evidence_type,audit_evidence_ref,attribution_requirement,share_alike_requirement,redistribution_status_after_license_audit,release_allowlist_status,decision,rationale,license_text_path,next_gate
dataset-artifact-42579d3ff92cf96d54123f2a,processing,dir,0,,excluded,directory-entry,legacy-dataset-workspace:processing,provenance/artifact-inventory.csv#dataset-artifact-42579d3ff92cf96d54123f2a,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-b1d056cb4e497c4faf42f199,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_rf/pictures/scatter_molmetalm_rf.png,file,46694,aafff7043eabff365dd235430faab7451805e8a4ee020e1485936442e782d327,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_rf/pictures/scatter_molmetalm_rf.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_rf/pictures/scatter_molmetalm_rf.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-1f5517431375e357da20e6aa,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_rf/report.html,file,73674,7723db60627bf6595425c72514b74651b0d6104b83bd7c913d612275e44f2ab3,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_rf/report.html,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_rf/report.html,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-d4eaf41c8fa8bd3916362006,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_rf/report.md,file,4279,201a74ab447ae9baa64b76c4f96e92401b35e5dfd1624062db165927365afc0a,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_rf/report.md,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_rf/report.md,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-c95822f776ed05df4e69d15f,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm,provenance/artifact-inventory.csv#dataset-artifact-c95822f776ed05df4e69d15f,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-83b9b7936e7c291f123d6317,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/metrics_summary.csv,file,369,40d96dcb06dc6e305a64b91d3f018fd3130c1159ffb6136bd6fbf630728423e8,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/metrics_summary.csv,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/metrics_summary.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-62cd0f91e885ad841c4beb8b,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/pictures,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/pictures,provenance/artifact-inventory.csv#dataset-artifact-62cd0f91e885ad841c4beb8b,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-ba208b1921a673e6812a7628,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/pictures/scatter_molmetalm_svm.png,file,43327,dfa40d95b13cabd430071033c25e77b10200115cf7cb323e587e4d96262cda38,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/pictures/scatter_molmetalm_svm.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/pictures/scatter_molmetalm_svm.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-eff94000b654b5d5f5176841,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/report.html,file,69193,dfd4ad5661f7b18d6c550b2447ed90311e38fbf5ac29f68b9d4ac408a8566c59,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/report.html,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/report.html,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-fc8df0dd90bafa18abd2fed8,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/report.md,file,4294,82ffd77b3e9db51d3c150e1f7f070d29e969e4999bff1942a29f01dd7654bbe3,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/report.md,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_svm/report.md,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-035e01d0397760570f181817,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb,provenance/artifact-inventory.csv#dataset-artifact-035e01d0397760570f181817,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-2c6b193d99fe2e1f311c9023,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/metrics_summary.csv,file,365,6abbbc6e7b2d9d5a781d1047747a53d37fb6df4527371718334753fd7cdb09bd,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/metrics_summary.csv,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/metrics_summary.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-d10b262618c31be076161866,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/pictures,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/pictures,provenance/artifact-inventory.csv#dataset-artifact-d10b262618c31be076161866,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-2f341981eaf3693481f7405e,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/pictures/scatter_molmetalm_xgb.png,file,47726,a37cc06eca612fed67b5579dd9d99b4218d636371de2c190b9bc43eadf7c36cc,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/pictures/scatter_molmetalm_xgb.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/pictures/scatter_molmetalm_xgb.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-9508de2953c575002102f3fb,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/report.html,file,75057,0c7264b91ebf9fd2d2ab4654ceeb285245106de6e78b4f2b471817e975352c7f,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/report.html,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/report.html,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-e110af34974d1203fd70cb9a,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/report.md,file,4294,16231679951b05980f49bf34a410f42a0652be1ec6ccb05228192478ef80f61a,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/report.md,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_molmetalm_xgb/report.md,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-69976a670dd8dab1f2f3ccb2,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon,provenance/artifact-inventory.csv#dataset-artifact-69976a670dd8dab1f2f3ccb2,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-9de78a720b5abfe0a6ba8dfb,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/metrics_summary.csv,file,358,3f79b1c5ec64ea12dc6a3c671e8065244a2d80c79c242434ca3335a35bc4b16f,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/metrics_summary.csv,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/metrics_summary.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-3377a52f4a7663df713b0e76,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/pictures,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/pictures,provenance/artifact-inventory.csv#dataset-artifact-3377a52f4a7663df713b0e76,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-26fede580a40405f0a16d0d5,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/pictures/scatter_morgan_autogluon.png,file,36436,b783b06946b17252c1a99b783fe3d85e1b9170af8325c28ee2fe030b719bbae3,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/pictures/scatter_morgan_autogluon.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/pictures/scatter_morgan_autogluon.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-5bb5976fc71616d8b0d085d5,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/report.html,file,60032,71e31dcc8f77c7e098fe79fab1dc3abf17a4d7489d9919f96e780138e190af30,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/report.html,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/report.html,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-a34e0a274957944c154eef6d,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/report.md,file,4315,5d1d2648466c27f179e7c57bf847d0b2b14c075cb5ee2a00c1453f5152ec64cd,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/report.md,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_autogluon/report.md,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-adb40cc955b4a861f7c85c71,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf,provenance/artifact-inventory.csv#dataset-artifact-adb40cc955b4a861f7c85c71,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-5156f46915741bcdc84b4a2a,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/metrics_summary.csv,file,359,36b518ba4167594d0b4693f040633c4182c84e5e1644bc68752796ab5a73f653,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/metrics_summary.csv,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/metrics_summary.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-3e3f13d9a8249859a331847e,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/pictures,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/pictures,provenance/artifact-inventory.csv#dataset-artifact-3e3f13d9a8249859a331847e,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-68d9cc0c4b6db880e1a011f9,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/pictures/scatter_morgan_rf.png,file,47144,9cd4da1b01f6f421f3825905e0d7e63dea95249335caf25cc88061d8f78e1e66,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/pictures/scatter_morgan_rf.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/pictures/scatter_morgan_rf.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-6fe811392c2c5a9d54918b3c,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/report.html,file,74241,f25ef8fbd615b0782071e814c9115927dcbf93c8c3a73a85c186475d1bea9905,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/report.html,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/report.html,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-2bc07122a1cc2fdffa53f60a,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/report.md,file,4252,d48a94c6b04b0b673ac91ea6d1307aedc6f24e609e2eae1a702c1649f91e6e5a,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/report.md,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_rf/report.md,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-c10820b19041cbaf515cc665,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm,provenance/artifact-inventory.csv#dataset-artifact-c10820b19041cbaf515cc665,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-dd010075f17a44bdec6e3cdb,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/metrics_summary.csv,file,364,616633eaa3f8323c2c0b9ef277779a3411b4c34d08684874247180d6ed0b886a,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/metrics_summary.csv,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/metrics_summary.csv,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-5240d4b26ea5d1aacd51edc3,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/pictures,dir,0,,excluded,directory-entry,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/pictures,provenance/artifact-inventory.csv#dataset-artifact-5240d4b26ea5d1aacd51edc3,NOASSERTION,NOASSERTION,directory_metadata_only,,not_applicable,not_applicable,not_selected_for_release,deny,not_selected,Directory entry is provenance metadata only; descendants are audited independently.,,none
dataset-artifact-8a83ad2275583658386e09fe,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/pictures/scatter_morgan_svm.png,file,43452,f43938cbba62cf5556651dd2cc5c81bce2c46aa5436530397ec699681fb266db,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/pictures/scatter_morgan_svm.png,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/pictures/scatter_morgan_svm.png,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
dataset-artifact-168ca143cfa474f2f961ad44,reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/report.html,file,69324,3b9f340f5e142afde9199567922e25198e0524a706444baabe30897c3f1f009c,quarantined,run-or-report-pending-relevance-audit,legacy-dataset-workspace:reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/report.html,intermediate/90-legacy-needs-review/pending-audit/reports/derived/yonod/runs/extended_sample100/b6e5d264df4b1913/df1f974f2df4461d70f5cc4f/pair_morgan_svm/report.html,NOASSERTION,NOASSERTION,quarantine_no_blanket_license,,unresolved,unresolved,blocked_pending_artifact_audit,deny,quarantined_no_redistribution,"Quarantined legacy material has no blanket release permission; third-party, sensitive-data, relevance, duplication and license questions must be resolved per artifact.",,later-per-artifact-audit
