reactant-1,reactant-2,reagent-1,reagent-2,catalyst-1,catalyst-2,solvent-1,solvent-2,solvent-3,product,temperature_c,reaction_time_s,reflux_value,conditions_are_dynamic_value,yield_percent
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CN1CCOCC1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,31.950000762939453
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1cc(-c3ccccc3)nn1-c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,35.47999954223633
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(Cl)c(N)c1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1cc(C#N)ccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,24.020000457763672
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COC(=O)c1ccc(Cl)cc1N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,COC(=O)c1cc(Cl)ccc1NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,25.0,86400.0,0.0,0.0,33.529998779296875
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COC(=O)c1ccc(Cl)cc1N,O=P(Cl)(c1ccccc1)c1ccccc1,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COC(=O)c1cc(Cl)ccc1NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,25.0,86400.0,0.0,0.0,0.8199999928474426
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N=c1ccc(Cl)n[nH]1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(Cl)nn1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,7.840000152587891
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1ccc2ncccc2c1N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cn1ccnc1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)ccc3ncccc13)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,40.619998931884766
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cn1ccnc1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,19.540000915527344
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,C1CCOC1,C1CCOC1,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,39.619998931884766
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(N)cc1C(F)(F)F,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(C#N)c(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,0.5299999713897705
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1cc(-c3ccccc3)nn1-c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,18.530000686645508
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,O=P(Cl)(c1ccccc1)c1ccccc1,CCN(C(C)C)C(C)C,,,C1CCOC1,C1CCOC1,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,56.970001220703125
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(Cl)c(N)c1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1cc(C#N)ccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,1.159999966621399
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,O=P(Cl)(c1ccccc1)c1ccccc1,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(-c3ccccc3)nn1-c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,18.65999984741211
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(Cl)c(N)c1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(C#N)ccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,6.880000114440918
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1ccc2ncccc2c1N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)ccc3ncccc13)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,31.68000030517578
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COC(=O)c1ccc(Cl)cc1N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,COC(=O)c1cc(Cl)ccc1NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,25.0,86400.0,0.0,0.0,8.350000381469727
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,25.299999237060547
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CC#N,CC#N,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,52.130001068115234
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,56.95000076293945
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,16.760000228881836
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(Cl)c(N)c1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cn1ccnc1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(C#N)ccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,1.4199999570846558
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cccc(C)n1,,,C1CCOC1,C1CCOC1,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,53.65999984741211
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,12.789999961853027
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc([N+](=O)[O-])ccc1N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1ccc([N+](=O)[O-])cc1C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,4.050000190734863
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CN1CCOCC1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,11.0600004196167
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc([N+](=O)[O-])ccc1N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc([N+](=O)[O-])cc1C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,2.859999895095825
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,12.6899995803833
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(Cl)c(N)c1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CN1CCOCC1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(C#N)ccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,1.6100000143051147
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1ccc2ncccc2c1N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cccc(C)n1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)ccc3ncccc13)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,15.029999732971191
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cccc(C)n1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,32.56999969482422
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(-c3ccccc3)nn1-c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,11.079999923706055
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cn1ccnc1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,5.429999828338623
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N=c1ccc(Cl)n[nH]1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cn1ccnc1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(Cl)nn1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,96.13999938964844
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc([N+](=O)[O-])ccc1N,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cccc(C)n1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1ccc([N+](=O)[O-])cc1C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,1.6200000047683716
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CC#N,CC#N,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,62.130001068115234
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COC(=O)c1ccc(Cl)cc1N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,C1CCOC1,C1CCOC1,,COC(=O)c1cc(Cl)ccc1NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,25.0,86400.0,0.0,0.0,20.950000762939453
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cccc(C)n1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(-c3ccccc3)nn1-c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,1.2300000190734863
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(-c3ccccc3)nn1-c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,3.819999933242798
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cn1ccnc1,,,CC#N,CC#N,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,63.09000015258789
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CCN(C(C)C)C(C)C,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,7.050000190734863
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(Cl)c(N)c1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(C#N)ccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,35.560001373291016
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,O=P(Cl)(c1ccccc1)c1ccccc1,Cn1ccnc1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,3.9200000762939453
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,27.34000015258789
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,20.920000076293945
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1ccc2ncccc2c1N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CCN(C(C)C)C(C)C,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)ccc3ncccc13)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,33.56999969482422
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,0.9700000286102295
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(N)cc1C(F)(F)F,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(C#N)c(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,0.18000000715255737
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(Cl)c(N)c1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1cc(C#N)ccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,1.809999942779541
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cn1ccnc1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,30.709999084472656
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cn1ccnc1,,,CN(C)C=O,CN(C)C=O,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,52.47999954223633
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1ccc2ncccc2c1N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)ccc3ncccc13)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,34.650001525878906
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(-c3ccccc3)nn1-c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,33.66999816894531
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(N)cc1C(F)(F)F,O=P(Cl)(c1ccccc1)c1ccccc1,Cn1ccnc1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(C#N)c(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,46.34000015258789
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(Cl)c(N)c1,O=P(Cl)(c1ccccc1)c1ccccc1,Cn1ccnc1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(C#N)ccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,25.850000381469727
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cccc(C)n1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,7.429999828338623
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(N)cc1C(F)(F)F,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(C#N)c(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,2.0399999618530273
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CC#N,CC#N,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,56.369998931884766
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(N)cc1C(F)(F)F,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(C#N)c(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,6.0
